county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
irion,texas,7003,37.0,2021-02-12,48235,0.009000000000000001,0.047,0.058,0.276,0.61
jack,texas,51403,964.0,2021-02-12,48237,0.009000000000000001,0.018000000000000002,0.012,0.37,0.5920000000000001
jackson,texas,164836,3376.0,2021-02-12,48239,0.02,0.062,0.146,0.075,0.696
jasper,texas,185351,6855.0,2021-02-12,48241,0.04,0.055,0.068,0.125,0.7120000000000001
jeff davis,texas,10568,78.0,2021-02-12,48243,0.009000000000000001,0.005,0.038,0.18600000000000005,0.763
jefferson,texas,2167522,37354.0,2021-02-12,48245,0.036000000000000004,0.075,0.11,0.171,0.608
jim hogg,texas,46394,1268.0,2021-02-12,48247,0.071,0.003,0.079,0.099,0.748
jim wells,texas,405830,9461.0,2021-02-12,48249,0.057,0.006999999999999999,0.13699999999999998,0.051,0.748
johnson,texas,1337471,21240.0,2021-02-12,48251,0.024,0.079,0.056,0.199,0.642
jones,texas,307276,2418.0,2021-02-12,48253,0.064,0.079,0.121,0.193,0.5429999999999999
karnes,texas,205397,3523.0,2021-02-12,48255,0.0,0.001,0.104,0.145,0.75
kaufman,texas,1183340,16428.0,2021-02-12,48257,0.063,0.058,0.041,0.155,0.682
kendall,texas,164404,3669.0,2021-02-12,48259,0.002,0.059,0.076,0.158,0.705
kenedy,texas,2877,343.0,2021-02-12,48261,0.04,0.01,0.08,0.098,0.772
kent,texas,5480,89.0,2021-02-12,48263,0.069,0.168,0.172,0.16699999999999998,0.424
kerr,texas,270551,5053.0,2021-02-12,48265,0.059,0.149,0.16699999999999998,0.154,0.472
kimble,texas,18915,573.0,2021-02-12,48267,0.036000000000000004,0.126,0.165,0.207,0.466
king,texas,665,0.0,2021-02-12,48269,0.065,0.108,0.177,0.254,0.397
kinney,texas,21485,354.0,2021-02-12,48271,0.004,0.059,0.121,0.084,0.733
kleberg,texas,249601,9421.0,2021-02-12,48273,0.063,0.015,0.075,0.121,0.726
knox,texas,24953,1755.0,2021-02-12,48275,0.063,0.105,0.184,0.145,0.502
la salle,texas,99309,2326.0,2021-02-12,48283,0.152,0.002,0.083,0.097,0.667
lamar,texas,507390,13093.0,2021-02-12,48277,0.054000000000000006,0.095,0.135,0.238,0.478
lamb,texas,180957,7855.0,2021-02-12,48279,0.038,0.065,0.046,0.255,0.597
lampasas,texas,99873,2094.0,2021-02-12,48281,0.024,0.019,0.077,0.233,0.648
lavaca,texas,260846,8314.0,2021-02-12,48285,0.008,0.029,0.114,0.114,0.736
lee,texas,109502,3997.0,2021-02-12,48287,0.035,0.122,0.14800000000000002,0.142,0.5529999999999999
leon,texas,100462,2819.0,2021-02-12,48289,0.08900000000000001,0.078,0.111,0.192,0.531
liberty,texas,606687,14013.0,2021-02-12,48291,0.019,0.034,0.114,0.182,0.65
limestone,texas,177412,3903.0,2021-02-12,48293,0.005,0.086,0.061,0.087,0.762
lipscomb,texas,23785,639.0,2021-02-12,48295,0.147,0.14300000000000002,0.099,0.195,0.415
live oak,texas,108537,1974.0,2021-02-12,48297,0.005,0.003,0.081,0.189,0.722
llano,texas,76116,1745.0,2021-02-12,48299,0.08,0.036000000000000004,0.056,0.214,0.615
loving,texas,88,0.0,2021-02-12,48301,0.109,0.047,0.081,0.221,0.5429999999999999
lubbock,texas,5087432,68037.0,2021-02-12,48303,0.031,0.07200000000000001,0.056,0.232,0.61
lynn,texas,58674,1867.0,2021-02-12,48305,0.032,0.068,0.054000000000000006,0.222,0.624
madison,texas,186916,2089.0,2021-02-12,48313,0.065,0.032,0.097,0.337,0.469
marion,texas,46430,3080.0,2021-02-12,48315,0.076,0.067,0.118,0.211,0.528
