county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
alcona,michigan,34530,1554.0,2021-02-12,26001,0.065,0.046,0.133,0.18,0.5760000000000001
alger,michigan,43863,245.0,2021-02-12,26003,0.025,0.034,0.118,0.229,0.595
allegan,michigan,622993,7250.0,2021-02-12,26005,0.05,0.035,0.133,0.28300000000000003,0.5
alpena,michigan,123253,5130.0,2021-02-12,26007,0.025,0.04,0.14400000000000002,0.18,0.612
antrim,michigan,75569,993.0,2021-02-12,26009,0.027000000000000003,0.042,0.08800000000000001,0.218,0.625
arenac,michigan,63270,2372.0,2021-02-12,26011,0.052000000000000005,0.136,0.076,0.252,0.484
baraga,michigan,61416,2432.0,2021-02-12,26013,0.012,0.063,0.109,0.257,0.5579999999999999
barry,michigan,310821,3218.0,2021-02-12,26015,0.043,0.121,0.121,0.211,0.504
bay,michigan,680787,23875.0,2021-02-12,26017,0.014,0.055,0.103,0.202,0.627
benzie,michigan,67479,2021.0,2021-02-12,26019,0.01,0.049,0.062,0.16399999999999998,0.715
berrien,michigan,1113200,28586.0,2021-02-12,26021,0.039,0.037000000000000005,0.122,0.247,0.555
branch,michigan,595052,12931.0,2021-02-12,26023,0.07200000000000001,0.091,0.205,0.234,0.399
calhoun,michigan,911852,24073.0,2021-02-12,26025,0.063,0.121,0.078,0.17800000000000002,0.5589999999999999
cass,michigan,354030,6335.0,2021-02-12,26027,0.046,0.076,0.123,0.274,0.48
charlevoix,michigan,99266,1323.0,2021-02-12,26029,0.027000000000000003,0.057,0.085,0.205,0.626
cheboygan,michigan,76650,3002.0,2021-02-12,26031,0.027000000000000003,0.052000000000000005,0.086,0.252,0.584
chippewa,michigan,274140,1895.0,2021-02-12,26033,0.03,0.022,0.068,0.287,0.593
clare,michigan,124061,4862.0,2021-02-12,26035,0.05,0.026,0.102,0.308,0.514
clinton,michigan,445132,6390.0,2021-02-12,26037,0.033,0.056,0.046,0.263,0.603
crawford,michigan,61371,1484.0,2021-02-12,26039,0.043,0.05,0.061,0.181,0.6659999999999999
delta,michigan,319700,8189.0,2021-02-12,26041,0.058,0.023,0.17,0.217,0.532
dickinson,michigan,218532,6435.0,2021-02-12,26043,0.043,0.065,0.127,0.249,0.516
eaton,michigan,517441,9750.0,2021-02-12,26045,0.047,0.039,0.147,0.247,0.52
emmet,michigan,143122,3562.0,2021-02-12,26047,0.025,0.062,0.075,0.219,0.618
genesee,michigan,2617428,112865.0,2021-02-12,26049,0.032,0.043,0.104,0.28800000000000003,0.5329999999999999
gladwin,michigan,118076,2781.0,2021-02-12,26051,0.025,0.024,0.109,0.338,0.503
gogebic,michigan,114584,3592.0,2021-02-12,26053,0.039,0.064,0.139,0.257,0.501
grand traverse,michigan,329436,5252.0,2021-02-12,26055,0.004,0.041,0.08199999999999999,0.2,0.672
gratiot,michigan,402683,8697.0,2021-02-12,26057,0.057,0.07400000000000001,0.105,0.16899999999999998,0.596
hillsdale,michigan,281717,10236.0,2021-02-12,26059,0.135,0.075,0.119,0.247,0.424
houghton,michigan,232535,2797.0,2021-02-12,26061,0.008,0.078,0.129,0.281,0.505
huron,michigan,160579,4051.0,2021-02-12,26063,0.08,0.07200000000000001,0.032,0.271,0.544
ingham,michigan,1526488,24238.0,2021-02-12,26065,0.062,0.03,0.076,0.237,0.595
ionia,michigan,516649,5233.0,2021-02-12,26067,0.035,0.203,0.139,0.229,0.394
iosco,michigan,125404,6418.0,2021-02-12,26069,0.1,0.084,0.099,0.206,0.511
iron,michigan,94787,4414.0,2021-02-12,26071,0.046,0.068,0.126,0.227,0.5329999999999999
isabella,michigan,376239,6132.0,2021-02-12,26073,0.096,0.057,0.112,0.191,0.544
jackson,michigan,1425414,28470.0,2021-02-12,26075,0.11,0.08,0.133,0.166,0.511
kalamazoo,michigan,1503834,37229.0,2021-02-12,26077,0.02,0.059,0.062,0.16699999999999998,0.693
kalkaska,michigan,55217,1655.0,2021-02-12,26079,0.018000000000000002,0.037000000000000005,0.07,0.228,0.6459999999999999
kent,michigan,5343806,74942.0,2021-02-12,26081,0.019,0.061,0.063,0.215,0.6409999999999999
keweenaw,michigan,9633,177.0,2021-02-12,26083,0.006,0.071,0.129,0.277,0.518
lake,michigan,30567,728.0,2021-02-12,26085,0.052000000000000005,0.122,0.073,0.204,0.5479999999999999
lapeer,michigan,522225,16897.0,2021-02-12,26087,0.036000000000000004,0.105,0.104,0.133,0.622
leelanau,michigan,69020,732.0,2021-02-12,26089,0.003,0.038,0.092,0.203,0.6629999999999999
lenawee,michigan,719687,8998.0,2021-02-12,26091,0.018000000000000002,0.027000000000000003,0.083,0.26,0.612
livingston,michigan,914582,13198.0,2021-02-12,26093,0.042,0.021,0.052000000000000005,0.198,0.687
luce,michigan,106323,53.0,2021-02-12,26095,0.028,0.03,0.08800000000000001,0.237,0.617
mackinac,michigan,42299,171.0,2021-02-12,26097,0.032,0.04,0.073,0.256,0.599
macomb,michigan,6708349,338516.0,2021-02-12,26099,0.034,0.043,0.09,0.145,0.688
manistee,michigan,76046,1523.0,2021-02-12,26101,0.035,0.05,0.087,0.121,0.7070000000000001
marquette,michigan,462072,6527.0,2021-02-12,26103,0.016,0.045,0.11,0.251,0.578
