county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
lawrence,illinois,179866,2442.0,2021-02-12,17101,0.197,0.157,0.105,0.281,0.26
lee,illinois,292166,5561.0,2021-02-12,17103,0.013,0.054000000000000006,0.058,0.224,0.65
livingston,illinois,325980,5760.0,2021-02-12,17105,0.03,0.147,0.08,0.234,0.51
logan,illinois,276733,4059.0,2021-02-12,17107,0.046,0.045,0.23,0.128,0.551
macon,illinois,923230,20807.0,2021-02-12,17115,0.016,0.062,0.08800000000000001,0.28600000000000003,0.5489999999999999
macoupin,illinois,349605,6806.0,2021-02-12,17117,0.015,0.05,0.147,0.227,0.561
madison,illinois,2500588,53045.0,2021-02-12,17119,0.035,0.045,0.083,0.189,0.648
marion,illinois,375052,8929.0,2021-02-12,17121,0.1,0.093,0.101,0.302,0.404
marshall,illinois,62528,1036.0,2021-02-12,17123,0.048,0.083,0.133,0.198,0.5379999999999999
mason,illinois,108487,3259.0,2021-02-12,17125,0.238,0.031,0.292,0.126,0.313
massac,illinois,89759,2064.0,2021-02-12,17127,0.097,0.043,0.232,0.256,0.373
mcdonough,illinois,231523,6920.0,2021-02-12,17109,0.041,0.091,0.097,0.182,0.59
mchenry,illinois,2388216,40011.0,2021-02-12,17111,0.03,0.012,0.066,0.17600000000000002,0.716
mclean,illinois,1347024,13913.0,2021-02-12,17113,0.085,0.062,0.091,0.201,0.561
menard,illinois,79614,625.0,2021-02-12,17129,0.102,0.047,0.138,0.172,0.54
mercer,illinois,111649,2522.0,2021-02-12,17131,0.039,0.066,0.11,0.215,0.5710000000000001
monroe,illinois,352257,8803.0,2021-02-12,17133,0.003,0.04,0.112,0.174,0.67
montgomery,illinois,242258,4226.0,2021-02-12,17135,0.018000000000000002,0.05,0.091,0.316,0.525
morgan,illinois,341819,9152.0,2021-02-12,17137,0.05,0.062,0.177,0.17800000000000002,0.5329999999999999
moultrie,illinois,136293,2247.0,2021-02-12,17139,0.081,0.073,0.213,0.243,0.39
ogle,illinois,463673,6214.0,2021-02-12,17141,0.053,0.045,0.129,0.184,0.589
peoria,illinois,1539245,25040.0,2021-02-12,17143,0.039,0.036000000000000004,0.096,0.251,0.5770000000000001
perry,illinois,222501,5513.0,2021-02-12,17145,0.055,0.092,0.104,0.358,0.392
piatt,illinois,110096,1015.0,2021-02-12,17147,0.003,0.052000000000000005,0.06,0.198,0.688
pike,illinois,140708,3721.0,2021-02-12,17149,0.138,0.079,0.218,0.205,0.36
pope,illinois,19708,226.0,2021-02-12,17151,0.104,0.054000000000000006,0.213,0.214,0.415
pulaski,illinois,72397,335.0,2021-02-12,17153,0.117,0.064,0.189,0.225,0.405
putnam,illinois,33800,98.0,2021-02-12,17155,0.021,0.025,0.168,0.251,0.535
randolph,illinois,408684,6049.0,2021-02-12,17157,0.008,0.032,0.117,0.391,0.452
richland,illinois,130863,3777.0,2021-02-12,17159,0.111,0.151,0.107,0.3,0.331
rock island,illinois,1372583,32008.0,2021-02-12,17161,0.078,0.025,0.066,0.235,0.596
saline,illinois,188047,4243.0,2021-02-12,17165,0.117,0.106,0.111,0.204,0.462
sangamon,illinois,1488416,24418.0,2021-02-12,17167,0.017,0.03,0.155,0.233,0.564
schuyler,illinois,51878,956.0,2021-02-12,17169,0.132,0.1,0.152,0.198,0.417
scott,illinois,36894,63.0,2021-02-12,17171,0.113,0.057,0.14800000000000002,0.162,0.52
shelby,illinois,200307,3635.0,2021-02-12,17173,0.07,0.047,0.168,0.245,0.469
st. clair,illinois,2769656,63359.0,2021-02-12,17163,0.032,0.027000000000000003,0.037000000000000005,0.138,0.767
stark,illinois,42539,1435.0,2021-02-12,17175,0.013,0.101,0.058,0.155,0.672
stephenson,illinois,372880,6408.0,2021-02-12,17177,0.036000000000000004,0.059,0.041,0.222,0.644
tazewell,illinois,1090428,20399.0,2021-02-12,17179,0.044,0.04,0.141,0.215,0.56
union,illinois,222813,6528.0,2021-02-12,17181,0.1,0.078,0.162,0.195,0.466
vermilion,illinois,650454,8627.0,2021-02-12,17183,0.023,0.119,0.08800000000000001,0.266,0.504
wabash,illinois,103433,1321.0,2021-02-12,17185,0.078,0.113,0.271,0.325,0.212
warren,illinois,175887,3413.0,2021-02-12,17187,0.042,0.02,0.141,0.276,0.522
washington,illinois,126980,1627.0,2021-02-12,17189,0.118,0.046,0.053,0.327,0.456
wayne,illinois,145569,4358.0,2021-02-12,17191,0.086,0.142,0.128,0.3,0.345
white,illinois,115408,2125.0,2021-02-12,17193,0.19,0.14400000000000002,0.095,0.239,0.332
whiteside,illinois,549511,17425.0,2021-02-12,17195,0.025,0.066,0.042,0.218,0.649
will,illinois,6691761,137456.0,2021-02-12,17197,0.041,0.024,0.062,0.134,0.7390000000000001
williamson,illinois,609061,13447.0,2021-02-12,17199,0.095,0.122,0.136,0.183,0.464
winnebago,illinois,3059234,56106.0,2021-02-12,17201,0.031,0.03,0.08900000000000001,0.193,0.657
woodford,illinois,291182,5615.0,2021-02-12,17203,0.062,0.067,0.112,0.242,0.517
