county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
adams,wisconsin,159029,1596.0,2021-02-12,55001,0.163,0.189,0.227,0.213,0.208
ashland,wisconsin,104328,1416.0,2021-02-12,55003,0.078,0.038,0.118,0.363,0.403
barron,wisconsin,476541,5605.0,2021-02-12,55005,0.138,0.163,0.07,0.259,0.37
bayfield,wisconsin,97307,1655.0,2021-02-12,55007,0.067,0.039,0.107,0.392,0.395
brown,wisconsin,3727024,26697.0,2021-02-12,55009,0.069,0.053,0.184,0.208,0.486
buffalo,wisconsin,111334,953.0,2021-02-12,55011,0.039,0.106,0.172,0.269,0.414
burnett,wisconsin,112807,2049.0,2021-02-12,55013,0.097,0.163,0.08199999999999999,0.236,0.422
calumet,wisconsin,606806,3907.0,2021-02-12,55015,0.064,0.1,0.141,0.33,0.365
chippewa,wisconsin,630726,6656.0,2021-02-12,55017,0.059,0.098,0.184,0.246,0.414
clark,wisconsin,328596,6343.0,2021-02-12,55019,0.162,0.149,0.158,0.146,0.384
columbia,wisconsin,505982,3351.0,2021-02-12,55021,0.035,0.073,0.08199999999999999,0.222,0.589
crawford,wisconsin,158551,1067.0,2021-02-12,55023,0.202,0.033,0.11,0.158,0.4970000000000001
dane,wisconsin,4261430,24012.0,2021-02-12,55025,0.017,0.02,0.092,0.23,0.6409999999999999
dodge,wisconsin,1231153,13192.0,2021-02-12,55027,0.11,0.138,0.166,0.2,0.386
door,wisconsin,244065,2199.0,2021-02-12,55029,0.021,0.03,0.059,0.264,0.627
douglas,wisconsin,346297,2112.0,2021-02-12,55031,0.044,0.042,0.092,0.327,0.495
dunn,wisconsin,394661,1850.0,2021-02-12,55033,0.062,0.076,0.179,0.266,0.417
eau claire,wisconsin,1070374,8844.0,2021-02-12,55035,0.042,0.076,0.203,0.255,0.424
florence,wisconsin,47693,1330.0,2021-02-12,55037,0.053,0.073,0.14300000000000002,0.238,0.494
fond du lac,wisconsin,1270474,8580.0,2021-02-12,55039,0.121,0.155,0.158,0.244,0.322
forest,wisconsin,110347,2891.0,2021-02-12,55041,0.085,0.053,0.162,0.215,0.484
grant,wisconsin,530227,10414.0,2021-02-12,55043,0.103,0.102,0.18,0.166,0.449
green,wisconsin,273291,1397.0,2021-02-12,55045,0.092,0.084,0.119,0.269,0.436
green lake,wisconsin,195934,1285.0,2021-02-12,55047,0.092,0.122,0.184,0.117,0.486
iowa,wisconsin,180261,732.0,2021-02-12,55049,0.065,0.077,0.092,0.333,0.433
