county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
todd,minnesota,283205,2548.0,2021-02-12,27153,0.097,0.198,0.146,0.196,0.363
traverse,minnesota,23213,199.0,2021-02-12,27155,0.196,0.139,0.16,0.11,0.395
wabasha,minnesota,156936,202.0,2021-02-12,27157,0.041,0.085,0.129,0.318,0.4270000000000001
wadena,minnesota,108364,1183.0,2021-02-12,27159,0.061,0.211,0.157,0.203,0.3670000000000001
waseca,minnesota,216904,1850.0,2021-02-12,27161,0.07400000000000001,0.048,0.117,0.332,0.429
washington,minnesota,2125666,25665.0,2021-02-12,27163,0.044,0.08800000000000001,0.103,0.262,0.503
watonwan,minnesota,153682,906.0,2021-02-12,27165,0.149,0.053,0.225,0.221,0.35200000000000004
wilkin,minnesota,59116,1323.0,2021-02-12,27167,0.166,0.14800000000000002,0.239,0.096,0.35200000000000004
winona,minnesota,410204,7131.0,2021-02-12,27169,0.029,0.151,0.057,0.328,0.435
wright,minnesota,1142184,8356.0,2021-02-12,27171,0.083,0.109,0.162,0.259,0.387
yellow medicine,minnesota,94901,1531.0,2021-02-12,27173,0.122,0.096,0.254,0.202,0.326
