county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
adair,missouri,197383,862.0,2021-02-12,29001,0.067,0.098,0.187,0.253,0.395
andrew,missouri,125390,1555.0,2021-02-12,29003,0.133,0.197,0.16399999999999998,0.234,0.272
atchison,missouri,28738,433.0,2021-02-12,29005,0.09,0.14400000000000002,0.097,0.287,0.382
audrain,missouri,221438,3532.0,2021-02-12,29007,0.11,0.078,0.203,0.281,0.327
barry,missouri,221965,3812.0,2021-02-12,29009,0.106,0.06,0.256,0.235,0.343
barton,missouri,95445,786.0,2021-02-12,29011,0.15,0.131,0.134,0.111,0.474
bates,missouri,87676,1514.0,2021-02-12,29013,0.138,0.068,0.112,0.237,0.444
benton,missouri,135294,1719.0,2021-02-12,29015,0.188,0.122,0.168,0.277,0.245
bollinger,missouri,117072,1131.0,2021-02-12,29017,0.097,0.152,0.132,0.268,0.35
boone,missouri,1696502,5805.0,2021-02-12,29019,0.073,0.075,0.113,0.224,0.515
buchanan,missouri,1054097,14023.0,2021-02-12,29021,0.121,0.183,0.175,0.219,0.302
butler,missouri,328266,1967.0,2021-02-12,29023,0.189,0.175,0.16,0.135,0.342
caldwell,missouri,58055,594.0,2021-02-12,29025,0.109,0.133,0.211,0.18,0.3670000000000001
callaway,missouri,407655,2387.0,2021-02-12,29027,0.123,0.12,0.217,0.196,0.344
camden,missouri,386301,7366.0,2021-02-12,29029,0.266,0.093,0.147,0.124,0.371
cape girardeau,missouri,875531,12483.0,2021-02-12,29031,0.08,0.109,0.13699999999999998,0.285,0.389
carroll,missouri,73409,1352.0,2021-02-12,29033,0.155,0.13,0.078,0.28600000000000003,0.35100000000000003
carter,missouri,43002,888.0,2021-02-12,29035,0.159,0.285,0.151,0.125,0.281
cass,missouri,667775,8107.0,2021-02-12,29037,0.027000000000000003,0.08199999999999999,0.17,0.185,0.535
cedar,missouri,62946,838.0,2021-02-12,29039,0.275,0.056,0.173,0.155,0.341
chariton,missouri,34918,182.0,2021-02-12,29041,0.117,0.141,0.084,0.278,0.38
christian,missouri,706506,4791.0,2021-02-12,29043,0.13,0.113,0.053,0.253,0.451
clark,missouri,40922,431.0,2021-02-12,29045,0.154,0.138,0.165,0.223,0.32
clay,missouri,850125,14238.0,2021-02-12,29047,0.033,0.037000000000000005,0.076,0.199,0.655
clinton,missouri,140324,5476.0,2021-02-12,29049,0.066,0.103,0.106,0.209,0.517
cole,missouri,855825,9043.0,2021-02-12,29051,0.087,0.185,0.107,0.187,0.434
cooper,missouri,173793,1634.0,2021-02-12,29053,0.06,0.09,0.127,0.183,0.54
crawford,missouri,186504,2087.0,2021-02-12,29055,0.16699999999999998,0.14800000000000002,0.136,0.159,0.391
dade,missouri,58975,2691.0,2021-02-12,29057,0.312,0.044,0.138,0.136,0.369
dallas,missouri,85281,1565.0,2021-02-12,29059,0.165,0.14300000000000002,0.16699999999999998,0.154,0.371
daviess,missouri,53839,946.0,2021-02-12,29061,0.124,0.166,0.172,0.247,0.29100000000000004
dekalb,missouri,85217,1875.0,2021-02-12,29063,0.14400000000000002,0.133,0.159,0.241,0.32299999999999995
dent,missouri,74406,847.0,2021-02-12,29065,0.16699999999999998,0.16899999999999998,0.175,0.196,0.293
douglas,missouri,74367,2241.0,2021-02-12,29067,0.285,0.149,0.07,0.16699999999999998,0.328
dunklin,missouri,271440,2456.0,2021-02-12,29069,0.068,0.085,0.154,0.215,0.478
franklin,missouri,782887,14470.0,2021-02-12,29071,0.122,0.086,0.1,0.233,0.458
gasconade,missouri,76418,4010.0,2021-02-12,29073,0.086,0.207,0.168,0.135,0.404
gentry,missouri,70310,2862.0,2021-02-12,29075,0.101,0.166,0.182,0.299,0.251
greene,missouri,2538582,35285.0,2021-02-12,29077,0.099,0.08199999999999999,0.128,0.272,0.418
grundy,missouri,77310,2510.0,2021-02-12,29079,0.195,0.193,0.129,0.247,0.236
harrison,missouri,68913,818.0,2021-02-12,29081,0.173,0.128,0.215,0.248,0.236
henry,missouri,151704,2589.0,2021-02-12,29083,0.128,0.147,0.117,0.345,0.262
hickory,missouri,50568,920.0,2021-02-12,29085,0.182,0.18,0.159,0.16399999999999998,0.316
holt,missouri,37021,710.0,2021-02-12,29087,0.129,0.223,0.156,0.232,0.26
howard,missouri,72647,405.0,2021-02-12,29089,0.076,0.096,0.107,0.191,0.531
howell,missouri,270307,3787.0,2021-02-12,29091,0.301,0.142,0.208,0.107,0.242
iron,missouri,39559,99.0,2021-02-12,29093,0.133,0.091,0.07200000000000001,0.28,0.423
jackson,missouri,2951132,35186.0,2021-02-12,29095,0.027000000000000003,0.066,0.08800000000000001,0.21,0.609
jasper,missouri,812624,10413.0,2021-02-12,29097,0.138,0.152,0.147,0.17600000000000002,0.388
jefferson,missouri,1967252,20329.0,2021-02-12,29099,0.042,0.117,0.17800000000000002,0.21600000000000005,0.447
johnson,missouri,404346,3097.0,2021-02-12,29101,0.168,0.107,0.026,0.189,0.511
joplin,missouri,510558,9567.0,2021-02-12,,,,,,
kansas city,missouri,4046975,49204.0,2021-02-12,,,,,,
knox,missouri,18972,193.0,2021-02-12,29103,0.08199999999999999,0.112,0.182,0.271,0.353
laclede,missouri,289698,5011.0,2021-02-12,29105,0.313,0.121,0.172,0.107,0.287
lafayette,missouri,241577,4720.0,2021-02-12,29107,0.033,0.098,0.052000000000000005,0.247,0.5710000000000001
lawrence,missouri,278938,5451.0,2021-02-12,29109,0.241,0.05,0.251,0.222,0.237
lewis,missouri,61129,528.0,2021-02-12,29111,0.16399999999999998,0.109,0.177,0.23,0.32
lincoln,missouri,397111,2072.0,2021-02-12,29113,0.063,0.119,0.236,0.282,0.299
linn,missouri,49063,1317.0,2021-02-12,29115,0.126,0.156,0.118,0.274,0.326
livingston,missouri,129613,2295.0,2021-02-12,29117,0.15,0.228,0.111,0.25,0.26
macon,missouri,98364,682.0,2021-02-12,29121,0.118,0.127,0.158,0.258,0.338
madison,missouri,131735,1082.0,2021-02-12,29123,0.08199999999999999,0.124,0.092,0.29600000000000004,0.406
maries,missouri,51081,505.0,2021-02-12,29125,0.098,0.158,0.121,0.198,0.424
marion,missouri,270354,3326.0,2021-02-12,29127,0.17800000000000002,0.093,0.212,0.185,0.332
mcdonald,missouri,335492,3654.0,2021-02-12,29119,0.152,0.145,0.08900000000000001,0.138,0.476
mercer,missouri,14425,111.0,2021-02-12,29129,0.23,0.13,0.21600000000000005,0.162,0.261
miller,missouri,229726,3850.0,2021-02-12,29131,0.2,0.126,0.13699999999999998,0.147,0.39
mississippi,missouri,135063,1536.0,2021-02-12,29133,0.129,0.097,0.141,0.221,0.413
moniteau,missouri,175360,2445.0,2021-02-12,29135,0.102,0.268,0.11,0.202,0.318
monroe,missouri,55068,570.0,2021-02-12,29137,0.16399999999999998,0.105,0.182,0.203,0.34600000000000003
montgomery,missouri,53073,814.0,2021-02-12,29139,0.062,0.077,0.161,0.307,0.392
