county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
haskell,oklahoma,106625,1011.0,2021-02-12,40061,0.146,0.09,0.203,0.258,0.303
hughes,oklahoma,104914,1319.0,2021-02-12,40063,0.08900000000000001,0.037000000000000005,0.146,0.213,0.514
jackson,oklahoma,299791,4520.0,2021-02-12,40065,0.021,0.127,0.14800000000000002,0.29100000000000004,0.411
jefferson,oklahoma,44550,341.0,2021-02-12,40067,0.084,0.108,0.163,0.14,0.505
johnston,oklahoma,95816,1092.0,2021-02-12,40069,0.08800000000000001,0.13699999999999998,0.157,0.244,0.374
kay,oklahoma,361899,5672.0,2021-02-12,40071,0.099,0.12,0.135,0.225,0.419
kingfisher,oklahoma,164103,1247.0,2021-02-12,40073,0.046,0.093,0.05,0.192,0.619
kiowa,oklahoma,59747,1140.0,2021-02-12,40075,0.025,0.19,0.131,0.239,0.415
latimer,oklahoma,63605,814.0,2021-02-12,40077,0.159,0.136,0.184,0.277,0.245
le flore,oklahoma,441031,4444.0,2021-02-12,40079,0.142,0.152,0.156,0.196,0.354
lincoln,oklahoma,242172,4342.0,2021-02-12,40081,0.135,0.103,0.204,0.222,0.337
logan,oklahoma,287726,1262.0,2021-02-12,40083,0.03,0.027000000000000003,0.114,0.31,0.519
love,oklahoma,106192,485.0,2021-02-12,40085,0.188,0.08,0.103,0.195,0.435
major,oklahoma,74280,596.0,2021-02-12,40093,0.16899999999999998,0.07200000000000001,0.212,0.285,0.261
marshall,oklahoma,129496,746.0,2021-02-12,40095,0.13,0.07400000000000001,0.114,0.256,0.425
mayes,oklahoma,305205,3850.0,2021-02-12,40097,0.173,0.175,0.213,0.135,0.303
mcclain,oklahoma,428775,3510.0,2021-02-12,40087,0.092,0.099,0.068,0.197,0.545
mccurtain,oklahoma,420013,8689.0,2021-02-12,40089,0.131,0.141,0.117,0.187,0.423
mcintosh,oklahoma,156514,2380.0,2021-02-12,40091,0.085,0.057,0.265,0.221,0.373
murray,oklahoma,125378,1017.0,2021-02-12,40099,0.042,0.154,0.247,0.218,0.34
muskogee,oklahoma,757576,7965.0,2021-02-12,40101,0.063,0.08800000000000001,0.262,0.198,0.388
noble,oklahoma,99984,844.0,2021-02-12,40103,0.069,0.085,0.1,0.253,0.493
nowata,oklahoma,82099,1136.0,2021-02-12,40105,0.14800000000000002,0.121,0.16399999999999998,0.181,0.386
okfuskee,oklahoma,148161,1810.0,2021-02-12,40107,0.112,0.035,0.241,0.193,0.419
oklahoma,oklahoma,7302723,64838.0,2021-02-12,40109,0.096,0.064,0.097,0.225,0.518
okmulgee,oklahoma,328641,3298.0,2021-02-12,40111,0.078,0.052000000000000005,0.204,0.276,0.39
osage,oklahoma,385182,4788.0,2021-02-12,40113,0.077,0.103,0.23,0.218,0.3720000000000001
ottawa,oklahoma,331730,3554.0,2021-02-12,40115,0.154,0.13,0.229,0.151,0.337
pawnee,oklahoma,125040,1899.0,2021-02-12,40117,0.17800000000000002,0.085,0.159,0.213,0.365
payne,oklahoma,764498,3559.0,2021-02-12,40119,0.083,0.068,0.129,0.207,0.514
pittsburg,oklahoma,363987,4254.0,2021-02-12,40121,0.117,0.112,0.153,0.36,0.258
pontotoc,oklahoma,336234,2681.0,2021-02-12,40123,0.029,0.033,0.102,0.235,0.601
pottawatomie,oklahoma,639235,4928.0,2021-02-12,40125,0.042,0.052000000000000005,0.278,0.236,0.392
pushmataha,oklahoma,79169,900.0,2021-02-12,40127,0.077,0.152,0.122,0.261,0.388
roger mills,oklahoma,28770,705.0,2021-02-12,40129,0.109,0.248,0.192,0.091,0.36
rogers,oklahoma,797292,12581.0,2021-02-12,40131,0.097,0.105,0.16399999999999998,0.201,0.433
seminole,oklahoma,224059,2577.0,2021-02-12,40133,0.095,0.034,0.225,0.16899999999999998,0.478
sequoyah,oklahoma,327859,3058.0,2021-02-12,40135,0.106,0.11,0.209,0.212,0.362
stephens,oklahoma,319146,3267.0,2021-02-12,40137,0.041,0.08800000000000001,0.21,0.28600000000000003,0.375
texas,oklahoma,493019,2884.0,2021-02-12,40139,0.123,0.12,0.102,0.225,0.43
tillman,oklahoma,60310,1115.0,2021-02-12,40141,0.042,0.142,0.11,0.225,0.48
tulsa,oklahoma,6368115,60068.0,2021-02-12,40143,0.07400000000000001,0.061,0.141,0.243,0.482
wagoner,oklahoma,603337,9079.0,2021-02-12,40145,0.032,0.112,0.175,0.306,0.375
washington,oklahoma,424490,13102.0,2021-02-12,40147,0.118,0.183,0.162,0.192,0.345
washita,oklahoma,75158,353.0,2021-02-12,40149,0.024,0.256,0.243,0.16399999999999998,0.313
woods,oklahoma,89002,386.0,2021-02-12,40151,0.165,0.116,0.166,0.281,0.272
woodward,oklahoma,289973,1152.0,2021-02-12,40153,0.146,0.232,0.145,0.247,0.229
