county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
levy,florida,292124,2683.0,2021-02-12,12075,0.017,0.132,0.07200000000000001,0.187,0.5920000000000001
liberty,florida,141660,2193.0,2021-02-12,12077,0.022,0.023,0.205,0.268,0.482
madison,florida,257780,5131.0,2021-02-12,12079,0.16399999999999998,0.085,0.14800000000000002,0.264,0.34
manatee,florida,3487146,79631.0,2021-02-12,12081,0.07400000000000001,0.037000000000000005,0.062,0.201,0.626
marion,florida,2714609,70969.0,2021-02-12,12083,0.046,0.087,0.121,0.203,0.5429999999999999
martin,florida,1351573,35154.0,2021-02-12,12085,0.027000000000000003,0.018000000000000002,0.066,0.16899999999999998,0.7190000000000001
miami-dade,florida,48148781,782115.0,2021-02-12,12086,0.032,0.023,0.06,0.128,0.7559999999999999
monroe,florida,620274,5619.0,2021-02-12,12087,0.006999999999999999,0.001,0.014,0.159,0.8190000000000001
nassau,florida,678552,10170.0,2021-02-12,12089,0.09,0.07,0.147,0.223,0.47
okaloosa,florida,1743698,31091.0,2021-02-12,12091,0.091,0.083,0.147,0.21,0.469
okeechobee,florida,409989,7420.0,2021-02-12,12093,0.016,0.034,0.064,0.171,0.715
orange,florida,12097719,122701.0,2021-02-12,12095,0.02,0.02,0.07200000000000001,0.16399999999999998,0.7240000000000001
osceola,florida,3821727,45505.0,2021-02-12,12097,0.025,0.022,0.058,0.17600000000000002,0.72
palm beach,florida,13634234,352987.0,2021-02-12,12099,0.03,0.02,0.05,0.116,0.784
pasco,florida,3113446,58333.0,2021-02-12,12101,0.027000000000000003,0.029,0.055,0.179,0.7090000000000001
pinellas,florida,6934467,186062.0,2021-02-12,12103,0.025,0.019,0.07400000000000001,0.133,0.75
polk,florida,5823169,134587.0,2021-02-12,12105,0.05,0.063,0.085,0.172,0.63
putnam,florida,615539,11746.0,2021-02-12,12107,0.068,0.05,0.114,0.18600000000000005,0.581
santa rosa,florida,1627199,21489.0,2021-02-12,12113,0.047,0.068,0.166,0.265,0.453
sarasota,florida,2714544,80135.0,2021-02-12,12115,0.017,0.031,0.073,0.175,0.7040000000000001
seminole,florida,2789227,51540.0,2021-02-12,12117,0.037000000000000005,0.039,0.066,0.141,0.7170000000000001
st. johns,florida,1837352,18871.0,2021-02-12,12109,0.047,0.071,0.097,0.223,0.561
st. lucie,florida,2295650,70311.0,2021-02-12,12111,0.077,0.022,0.08,0.173,0.648
sumter,florida,744737,20614.0,2021-02-12,12119,0.037000000000000005,0.036000000000000004,0.064,0.235,0.628
suwannee,florida,673247,17628.0,2021-02-12,12121,0.105,0.055,0.244,0.227,0.369
taylor,florida,323022,3662.0,2021-02-12,12123,0.103,0.086,0.19,0.145,0.476
union,florida,223194,7982.0,2021-02-12,12125,0.044,0.04,0.17600000000000002,0.267,0.473
volusia,florida,3386446,69973.0,2021-02-12,12127,0.035,0.066,0.08900000000000001,0.192,0.618
wakulla,florida,322276,3324.0,2021-02-12,12129,0.032,0.092,0.172,0.275,0.429
walton,florida,683937,7764.0,2021-02-12,12131,0.092,0.06,0.092,0.244,0.512
washington,florida,301215,5430.0,2021-02-12,12133,0.138,0.085,0.062,0.158,0.557
