county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
albany,wyoming,382894,1003.0,2021-02-12,56001,0.136,0.1,0.151,0.181,0.4320000000000001
big horn,wyoming,79950,1983.0,2021-02-12,56003,0.182,0.187,0.12,0.257,0.253
campbell,wyoming,407159,3064.0,2021-02-12,56005,0.21600000000000005,0.16399999999999998,0.131,0.201,0.289
carbon,wyoming,111411,1506.0,2021-02-12,56007,0.044,0.13699999999999998,0.087,0.278,0.454
converse,wyoming,88231,988.0,2021-02-12,56009,0.138,0.113,0.121,0.293,0.335
crook,wyoming,39442,680.0,2021-02-12,56011,0.145,0.115,0.14300000000000002,0.192,0.404
fremont,wyoming,473835,7389.0,2021-02-12,56013,0.16,0.062,0.06,0.294,0.424
goshen,wyoming,95741,1558.0,2021-02-12,56015,0.201,0.16899999999999998,0.111,0.223,0.29600000000000004
hot springs,wyoming,27115,133.0,2021-02-12,56017,0.208,0.093,0.068,0.307,0.324
johnson,wyoming,51283,825.0,2021-02-12,56019,0.183,0.208,0.103,0.21600000000000005,0.29
laramie,wyoming,729852,5798.0,2021-02-12,56021,0.14300000000000002,0.127,0.1,0.221,0.409
lincoln,wyoming,105304,988.0,2021-02-12,56023,0.131,0.183,0.128,0.235,0.324
natrona,wyoming,655423,8058.0,2021-02-12,56025,0.1,0.084,0.094,0.325,0.398
niobrara,wyoming,12988,121.0,2021-02-12,56027,0.16899999999999998,0.191,0.177,0.222,0.241
park,wyoming,214494,1228.0,2021-02-12,56029,0.189,0.153,0.191,0.205,0.262
platte,wyoming,45782,902.0,2021-02-12,56031,0.149,0.149,0.123,0.16,0.418
sheridan,wyoming,261338,1706.0,2021-02-12,56033,0.17,0.251,0.099,0.203,0.278
sublette,wyoming,61831,529.0,2021-02-12,56035,0.223,0.111,0.061,0.231,0.374
sweetwater,wyoming,294815,1967.0,2021-02-12,56037,0.061,0.295,0.23,0.146,0.268
teton,wyoming,279015,548.0,2021-02-12,56039,0.095,0.157,0.16,0.247,0.34
uinta,wyoming,184709,941.0,2021-02-12,56041,0.098,0.278,0.154,0.207,0.264
washakie,wyoming,77366,2414.0,2021-02-12,56043,0.204,0.155,0.069,0.285,0.287
weston,wyoming,52034,246.0,2021-02-12,56045,0.142,0.129,0.14800000000000002,0.207,0.374
