county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
bernalillo,new mexico,4479670,75511.0,2021-02-12,35001,0.036000000000000004,0.014,0.057,0.135,0.758
catron,new mexico,6098,426.0,2021-02-12,35003,0.054000000000000006,0.039,0.036000000000000004,0.109,0.762
chaves,new mexico,752288,9243.0,2021-02-12,35005,0.07400000000000001,0.04,0.108,0.14400000000000002,0.634
cibola,new mexico,343482,9358.0,2021-02-12,35006,0.003,0.059,0.014,0.085,0.8390000000000001
colfax,new mexico,55497,1983.0,2021-02-12,35007,0.041,0.019,0.091,0.106,0.743
curry,new mexico,473515,4500.0,2021-02-12,35009,0.011,0.129,0.111,0.209,0.54
de baca,new mexico,8159,0.0,2021-02-12,35011,0.036000000000000004,0.069,0.085,0.098,0.7120000000000001
doña ana,new mexico,2078493,31022.0,2021-02-12,35013,0.011,0.044,0.036000000000000004,0.097,0.812
eddy,new mexico,499657,7743.0,2021-02-12,35015,0.2,0.07,0.092,0.239,0.399
grant,new mexico,95884,1674.0,2021-02-12,35017,0.043,0.031,0.15,0.205,0.5720000000000001
guadalupe,new mexico,45299,526.0,2021-02-12,35019,0.014,0.049,0.07200000000000001,0.098,0.7659999999999999
harding,new mexico,902,0.0,2021-02-12,35021,0.057,0.152,0.062,0.115,0.614
hidalgo,new mexico,35897,752.0,2021-02-12,35023,0.056,0.037000000000000005,0.18600000000000005,0.153,0.569
lea,new mexico,755335,9692.0,2021-02-12,35025,0.112,0.024,0.115,0.331,0.418
lincoln,new mexico,122662,1344.0,2021-02-12,35027,0.04,0.012,0.055,0.162,0.731
los alamos,new mexico,30457,64.0,2021-02-12,35028,0.001,0.041,0.076,0.173,0.7090000000000001
luna,new mexico,277663,4730.0,2021-02-12,35029,0.105,0.046,0.024,0.11,0.715
mckinley,new mexico,1573969,70083.0,2021-02-12,35031,0.01,0.06,0.008,0.202,0.721
mora,new mexico,9961,230.0,2021-02-12,35033,0.002,0.027000000000000003,0.067,0.098,0.8059999999999999
otero,new mexico,478161,5186.0,2021-02-12,35035,0.07400000000000001,0.03,0.14300000000000002,0.158,0.595
quay,new mexico,38005,848.0,2021-02-12,35037,0.049,0.152,0.07,0.159,0.5710000000000001
rio arriba,new mexico,254731,4903.0,2021-02-12,35039,0.006999999999999999,0.054000000000000006,0.102,0.162,0.675
roosevelt,new mexico,164403,3045.0,2021-02-12,35041,0.009000000000000001,0.154,0.08900000000000001,0.146,0.602
san juan,new mexico,1420475,60537.0,2021-02-12,35045,0.057,0.015,0.118,0.255,0.555
san miguel,new mexico,84573,379.0,2021-02-12,35047,0.004,0.02,0.057,0.119,0.8
sandoval,new mexico,924402,18437.0,2021-02-12,35043,0.017,0.015,0.096,0.11,0.762
santa fe,new mexico,802887,7647.0,2021-02-12,35049,0.008,0.016,0.031,0.14300000000000002,0.8029999999999999
sierra,new mexico,53743,2536.0,2021-02-12,35051,0.03,0.039,0.033,0.239,0.659
socorro,new mexico,100030,4737.0,2021-02-12,35053,0.002,0.008,0.05,0.193,0.746
taos,new mexico,122562,3531.0,2021-02-12,35055,0.006,0.041,0.055,0.113,0.785
torrance,new mexico,64108,678.0,2021-02-12,35057,0.097,0.005,0.035,0.16699999999999998,0.696
union,new mexico,33054,774.0,2021-02-12,35059,0.12,0.118,0.127,0.242,0.393
valencia,new mexico,518599,5771.0,2021-02-12,35061,0.006,0.009000000000000001,0.14300000000000002,0.195,0.648
