county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
ada,idaho,4862504,47304.0,2021-02-12,16001,0.118,0.078,0.084,0.194,0.526
adams,idaho,24179,370.0,2021-02-12,16003,0.094,0.21600000000000005,0.218,0.218,0.254
bannock,idaho,702516,6110.0,2021-02-12,16005,0.084,0.193,0.17600000000000002,0.195,0.35200000000000004
bear lake,idaho,29054,210.0,2021-02-12,16007,0.151,0.12,0.102,0.243,0.385
benewah,idaho,52908,649.0,2021-02-12,16009,0.038,0.059,0.15,0.152,0.601
bingham,idaho,421315,5217.0,2021-02-12,16011,0.095,0.197,0.175,0.229,0.304
blaine,idaho,281621,2285.0,2021-02-12,16013,0.155,0.107,0.102,0.13,0.506
boise,idaho,28352,340.0,2021-02-12,16015,0.057,0.038,0.038,0.5489999999999999,0.318
bonner,idaho,207018,1509.0,2021-02-12,16017,0.08800000000000001,0.116,0.119,0.241,0.436
bonneville,idaho,1198430,11387.0,2021-02-12,16019,0.096,0.202,0.188,0.247,0.268
boundary,idaho,58868,690.0,2021-02-12,16021,0.045,0.171,0.061,0.185,0.537
butte,idaho,19005,42.0,2021-02-12,16023,0.107,0.213,0.159,0.222,0.298
camas,idaho,7716,0.0,2021-02-12,16025,0.18600000000000005,0.03,0.047,0.098,0.639
canyon,idaho,2762988,29054.0,2021-02-12,16027,0.113,0.095,0.17,0.24,0.381
caribou,idaho,62733,1082.0,2021-02-12,16029,0.1,0.181,0.191,0.202,0.326
cassia,idaho,332066,2537.0,2021-02-12,16031,0.134,0.223,0.102,0.149,0.392
clark,idaho,7703,0.0,2021-02-12,16033,0.119,0.228,0.196,0.239,0.218
clearwater,idaho,77048,545.0,2021-02-12,16035,0.037000000000000005,0.112,0.127,0.25,0.475
custer,idaho,23864,228.0,2021-02-12,16037,0.069,0.029,0.199,0.244,0.458
elmore,idaho,159605,1340.0,2021-02-12,16039,0.206,0.044,0.038,0.173,0.539
franklin,idaho,100289,878.0,2021-02-12,16041,0.131,0.118,0.085,0.256,0.41
fremont,idaho,103592,1386.0,2021-02-12,16043,0.111,0.206,0.202,0.247,0.233
gem,idaho,156393,1917.0,2021-02-12,16045,0.119,0.136,0.111,0.198,0.436
gooding,idaho,143312,1638.0,2021-02-12,16047,0.211,0.202,0.08900000000000001,0.153,0.345
idaho,idaho,109042,1251.0,2021-02-12,16049,0.045,0.094,0.16399999999999998,0.275,0.423
jefferson,idaho,242148,1535.0,2021-02-12,16051,0.099,0.208,0.192,0.249,0.252
jerome,idaho,302624,2503.0,2021-02-12,16053,0.175,0.219,0.096,0.16699999999999998,0.343
kootenai,idaho,1419238,14540.0,2021-02-12,16055,0.146,0.105,0.17,0.22,0.359
latah,idaho,246859,410.0,2021-02-12,16057,0.002,0.012,0.066,0.328,0.5920000000000001
lemhi,idaho,55209,810.0,2021-02-12,16059,0.109,0.173,0.231,0.125,0.362
lewis,idaho,31578,551.0,2021-02-12,16061,0.027000000000000003,0.073,0.157,0.285,0.459
lincoln,idaho,54237,888.0,2021-02-12,16063,0.18,0.2,0.105,0.135,0.379
madison,idaho,583842,1529.0,2021-02-12,16065,0.101,0.207,0.196,0.25,0.245
minidoka,idaho,277225,2623.0,2021-02-12,16067,0.134,0.219,0.106,0.152,0.39
nez perce,idaho,321013,8089.0,2021-02-12,16069,0.009000000000000001,0.03,0.117,0.326,0.517
oneida,idaho,24945,156.0,2021-02-12,16071,0.083,0.173,0.153,0.185,0.406
owyhee,idaho,115998,2035.0,2021-02-12,16073,0.123,0.13699999999999998,0.146,0.171,0.423
payette,idaho,276102,2901.0,2021-02-12,16075,0.081,0.199,0.174,0.242,0.304
power,idaho,75188,525.0,2021-02-12,16077,0.078,0.205,0.152,0.185,0.381
shoshone,idaho,92388,3929.0,2021-02-12,16079,0.068,0.14400000000000002,0.299,0.147,0.342
teton,idaho,89990,319.0,2021-02-12,16081,0.099,0.189,0.19,0.25,0.272
twin falls,idaho,1035127,16243.0,2021-02-12,16083,0.166,0.222,0.101,0.177,0.335
valley,idaho,54967,375.0,2021-02-12,16085,0.041,0.118,0.102,0.378,0.361
washington,idaho,130856,1977.0,2021-02-12,16087,0.136,0.13,0.324,0.172,0.239
