county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
abbeville,south carolina,189661,3664.0,2021-02-12,45001,0.117,0.102,0.243,0.166,0.371
aiken,south carolina,1259120,20629.0,2021-02-12,45003,0.1,0.086,0.116,0.193,0.505
allendale,south carolina,91822,1822.0,2021-02-12,45005,0.172,0.211,0.012,0.22,0.384
anderson,south carolina,1619610,43508.0,2021-02-12,45007,0.069,0.065,0.138,0.26,0.468
bamberg,south carolina,161645,7015.0,2021-02-12,45009,0.16699999999999998,0.031,0.053,0.235,0.515
barnwell,south carolina,212465,4733.0,2021-02-12,45011,0.16899999999999998,0.067,0.035,0.281,0.447
beaufort,south carolina,1567248,20343.0,2021-02-12,45013,0.038,0.027000000000000003,0.055,0.147,0.733
berkeley,south carolina,1527895,21819.0,2021-02-12,45015,0.05,0.07400000000000001,0.107,0.171,0.597
calhoun,south carolina,128994,3857.0,2021-02-12,45017,0.06,0.047,0.129,0.173,0.5920000000000001
charleston,south carolina,4237129,59925.0,2021-02-12,45019,0.036000000000000004,0.059,0.062,0.18600000000000005,0.657
cherokee,south carolina,418376,12406.0,2021-02-12,45021,0.08800000000000001,0.083,0.121,0.179,0.528
chester,south carolina,330555,6315.0,2021-02-12,45023,0.151,0.065,0.055,0.23,0.5
chesterfield,south carolina,376580,10219.0,2021-02-12,45025,0.117,0.079,0.14800000000000002,0.129,0.526
clarendon,south carolina,320198,17499.0,2021-02-12,45027,0.083,0.147,0.128,0.157,0.486
colleton,south carolina,320310,11460.0,2021-02-12,45029,0.08800000000000001,0.077,0.094,0.1,0.6409999999999999
darlington,south carolina,679922,15645.0,2021-02-12,45031,0.153,0.083,0.114,0.103,0.5479999999999999
dillon,south carolina,350968,9915.0,2021-02-12,45033,0.156,0.056,0.188,0.17,0.43
dorchester,south carolina,1295116,20963.0,2021-02-12,45035,0.071,0.071,0.123,0.16,0.5760000000000001
edgefield,south carolina,228846,4281.0,2021-02-12,45037,0.099,0.084,0.083,0.165,0.569
fairfield,south carolina,229402,9670.0,2021-02-12,45039,0.046,0.032,0.046,0.31,0.5660000000000001
florence,south carolina,1565446,47193.0,2021-02-12,45041,0.114,0.08,0.133,0.109,0.564
georgetown,south carolina,601223,12898.0,2021-02-12,45043,0.04,0.014,0.079,0.191,0.675
greenville,south carolina,5378034,86648.0,2021-02-12,45045,0.049,0.079,0.153,0.206,0.513
greenwood,south carolina,661424,15694.0,2021-02-12,45047,0.07400000000000001,0.087,0.226,0.151,0.463
hampton,south carolina,176321,5956.0,2021-02-12,45049,0.13,0.156,0.025,0.14800000000000002,0.542
horry,south carolina,3269915,55834.0,2021-02-12,45051,0.086,0.052000000000000005,0.081,0.19,0.591
jasper,south carolina,223211,4863.0,2021-02-12,45053,0.129,0.055,0.056,0.201,0.5589999999999999
kershaw,south carolina,634539,12549.0,2021-02-12,45055,0.062,0.019,0.114,0.189,0.616
lancaster,south carolina,741439,13761.0,2021-02-12,45057,0.067,0.068,0.048,0.224,0.594
laurens,south carolina,551493,14771.0,2021-02-12,45059,0.09,0.102,0.16399999999999998,0.214,0.43
lee,south carolina,207150,9097.0,2021-02-12,45061,0.123,0.06,0.154,0.157,0.506
lexington,south carolina,2482764,47336.0,2021-02-12,45063,0.044,0.038,0.129,0.214,0.5760000000000001
marion,south carolina,292225,9310.0,2021-02-12,45067,0.28,0.036000000000000004,0.182,0.127,0.376
marlboro,south carolina,291411,3765.0,2021-02-12,45069,0.155,0.027000000000000003,0.153,0.149,0.515
mccormick,south carolina,69833,1665.0,2021-02-12,45065,0.07200000000000001,0.115,0.106,0.202,0.505
newberry,south carolina,414029,9744.0,2021-02-12,45071,0.078,0.128,0.062,0.202,0.529
oconee,south carolina,670177,8523.0,2021-02-12,45073,0.142,0.061,0.103,0.221,0.472
orangeburg,south carolina,867290,26924.0,2021-02-12,45075,0.135,0.056,0.111,0.16899999999999998,0.529
pickens,south carolina,1319608,18674.0,2021-02-12,45077,0.066,0.059,0.146,0.236,0.493
richland,south carolina,4217028,62925.0,2021-02-12,45079,0.03,0.016,0.099,0.235,0.62
saluda,south carolina,178968,4661.0,2021-02-12,45081,0.053,0.095,0.117,0.206,0.529
spartanburg,south carolina,2685439,59237.0,2021-02-12,45083,0.06,0.091,0.126,0.227,0.496
sumter,south carolina,943784,20792.0,2021-02-12,45085,0.128,0.054000000000000006,0.154,0.182,0.483
union,south carolina,213488,5043.0,2021-02-12,45087,0.14,0.02,0.07400000000000001,0.305,0.462
williamsburg,south carolina,381112,11203.0,2021-02-12,45089,0.034,0.057,0.12,0.158,0.631
york,south carolina,2063525,24997.0,2021-02-12,45091,0.057,0.07400000000000001,0.062,0.204,0.602
