county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
adams,ohio,139943,1794.0,2021-02-12,39001,0.07400000000000001,0.116,0.149,0.222,0.439
allen,ohio,905419,20337.0,2021-02-12,39003,0.085,0.104,0.114,0.382,0.314
ashland,ohio,259194,3910.0,2021-02-12,39005,0.068,0.035,0.268,0.19,0.438
ashtabula,ohio,439781,14405.0,2021-02-12,39007,0.14400000000000002,0.008,0.099,0.257,0.4920000000000001
athens,ohio,363458,1054.0,2021-02-12,39009,0.071,0.115,0.16399999999999998,0.236,0.413
auglaize,ohio,394446,6220.0,2021-02-12,39011,0.131,0.08900000000000001,0.153,0.342,0.285
belmont,ohio,401985,7852.0,2021-02-12,39013,0.08199999999999999,0.086,0.118,0.25,0.464
brown,ohio,239634,1619.0,2021-02-12,39015,0.177,0.177,0.101,0.128,0.417
butler,ohio,2982712,31658.0,2021-02-12,39017,0.047,0.07200000000000001,0.106,0.244,0.531
carroll,ohio,121292,2202.0,2021-02-12,39019,0.147,0.261,0.052000000000000005,0.15,0.39
champaign,ohio,205281,2113.0,2021-02-12,39021,0.084,0.051,0.274,0.269,0.321
clark,ohio,1030013,22428.0,2021-02-12,39023,0.066,0.027000000000000003,0.19,0.247,0.471
clermont,ohio,1277050,10631.0,2021-02-12,39025,0.08199999999999999,0.069,0.07400000000000001,0.192,0.584
clinton,ohio,239308,4274.0,2021-02-12,39027,0.171,0.198,0.071,0.105,0.455
columbiana,ohio,821848,23626.0,2021-02-12,39029,0.098,0.08,0.115,0.156,0.551
coshocton,ohio,178689,2820.0,2021-02-12,39031,0.077,0.194,0.294,0.17800000000000002,0.258
crawford,ohio,265701,5545.0,2021-02-12,39033,0.101,0.107,0.126,0.184,0.482
cuyahoga,ohio,8434587,179179.0,2021-02-12,39035,0.042,0.052000000000000005,0.084,0.213,0.609
darke,ohio,452538,13771.0,2021-02-12,39037,0.21600000000000005,0.084,0.15,0.28,0.271
defiance,ohio,272311,6738.0,2021-02-12,39039,0.052000000000000005,0.114,0.152,0.221,0.462
delaware,ohio,1259243,9180.0,2021-02-12,39041,0.018000000000000002,0.081,0.084,0.177,0.64
erie,ohio,530794,15247.0,2021-02-12,39043,0.078,0.022,0.091,0.179,0.63
fairfield,ohio,1148346,12778.0,2021-02-12,39045,0.1,0.095,0.135,0.142,0.527
fayette,ohio,192643,2921.0,2021-02-12,39047,0.157,0.055,0.328,0.158,0.302
franklin,ohio,10855439,156225.0,2021-02-12,39049,0.042,0.054000000000000006,0.09,0.198,0.617
fulton,ohio,271030,3865.0,2021-02-12,39051,0.029,0.046,0.318,0.272,0.335
gallia,ohio,159330,3000.0,2021-02-12,39053,0.07400000000000001,0.08199999999999999,0.203,0.17800000000000002,0.463
geauga,ohio,463639,13193.0,2021-02-12,39055,0.03,0.057,0.064,0.218,0.631
greene,ohio,1029819,13837.0,2021-02-12,39057,0.041,0.08199999999999999,0.095,0.264,0.519
guernsey,ohio,198216,2817.0,2021-02-12,39059,0.101,0.162,0.13699999999999998,0.181,0.419
hamilton,ohio,6401800,86910.0,2021-02-12,39061,0.069,0.056,0.102,0.224,0.5489999999999999
hancock,ohio,476509,8046.0,2021-02-12,39063,0.076,0.127,0.122,0.302,0.373
hardin,ohio,188749,4564.0,2021-02-12,39065,0.149,0.121,0.134,0.227,0.368
harrison,ohio,62793,1039.0,2021-02-12,39067,0.107,0.141,0.153,0.233,0.365
henry,ohio,192119,4737.0,2021-02-12,39069,0.038,0.111,0.189,0.197,0.465
highland,ohio,220802,2254.0,2021-02-12,39071,0.157,0.14400000000000002,0.068,0.162,0.468
hocking,ohio,141747,3387.0,2021-02-12,39073,0.16899999999999998,0.13699999999999998,0.21,0.104,0.38
holmes,ohio,238320,6429.0,2021-02-12,39075,0.05,0.087,0.134,0.271,0.457
huron,ohio,359702,4565.0,2021-02-12,39077,0.191,0.064,0.204,0.172,0.369
jackson,ohio,211562,3087.0,2021-02-12,39079,0.166,0.141,0.247,0.105,0.341
jefferson,ohio,322174,4840.0,2021-02-12,39081,0.076,0.142,0.152,0.209,0.42
knox,ohio,273766,3592.0,2021-02-12,39083,0.138,0.1,0.065,0.17,0.526
lake,ohio,1333442,17466.0,2021-02-12,39085,0.067,0.039,0.104,0.246,0.544
lawrence,ohio,387641,6190.0,2021-02-12,39087,0.08900000000000001,0.097,0.185,0.23,0.399
licking,ohio,1164466,17760.0,2021-02-12,39089,0.056,0.102,0.17600000000000002,0.127,0.539
logan,ohio,251568,2625.0,2021-02-12,39091,0.136,0.117,0.314,0.248,0.18600000000000005
lorain,ohio,1604625,30288.0,2021-02-12,39093,0.08900000000000001,0.097,0.099,0.207,0.508
lucas,ohio,3244769,111249.0,2021-02-12,39095,0.078,0.056,0.111,0.189,0.5660000000000001
madison,ohio,353643,4273.0,2021-02-12,39097,0.037000000000000005,0.087,0.16699999999999998,0.262,0.447
mahoning,ohio,1729870,77359.0,2021-02-12,39099,0.046,0.099,0.099,0.231,0.525
marion,ohio,1187495,16111.0,2021-02-12,39101,0.084,0.18,0.115,0.159,0.462
medina,ohio,998411,17055.0,2021-02-12,39103,0.068,0.077,0.125,0.227,0.503
meigs,ohio,91030,2330.0,2021-02-12,39105,0.07200000000000001,0.13699999999999998,0.182,0.177,0.4320000000000001
mercer,ohio,485713,9606.0,2021-02-12,39107,0.102,0.105,0.245,0.314,0.233
miami,ohio,853822,15441.0,2021-02-12,39109,0.077,0.07,0.19,0.227,0.436
monroe,ohio,84671,5393.0,2021-02-12,39111,0.04,0.14400000000000002,0.139,0.29100000000000004,0.386
montgomery,ohio,4046586,50009.0,2021-02-12,39113,0.041,0.065,0.065,0.222,0.607
morgan,ohio,62195,1930.0,2021-02-12,39115,0.142,0.114,0.153,0.259,0.332
morrow,ohio,197954,617.0,2021-02-12,39117,0.059,0.094,0.075,0.31,0.462
muskingum,ohio,530642,2946.0,2021-02-12,39119,0.136,0.145,0.121,0.182,0.416
noble,ohio,96780,2989.0,2021-02-12,39121,0.109,0.17600000000000002,0.139,0.219,0.35700000000000004
ottawa,ohio,266804,7862.0,2021-02-12,39123,0.052000000000000005,0.035,0.084,0.219,0.609
paulding,ohio,119510,1704.0,2021-02-12,39125,0.095,0.061,0.24,0.314,0.29
perry,ohio,189309,2391.0,2021-02-12,39127,0.138,0.149,0.214,0.19,0.309
pickaway,ohio,1036785,12637.0,2021-02-12,39129,0.067,0.087,0.092,0.244,0.51
pike,ohio,146494,864.0,2021-02-12,39131,0.18600000000000005,0.124,0.124,0.158,0.409
portage,ohio,803710,21267.0,2021-02-12,39133,0.028,0.078,0.126,0.213,0.555
preble,ohio,286490,4034.0,2021-02-12,39135,0.045,0.146,0.18600000000000005,0.248,0.375
putnam,ohio,366897,9588.0,2021-02-12,39137,0.041,0.118,0.253,0.307,0.28
richland,ohio,751909,10097.0,2021-02-12,39139,0.066,0.08,0.213,0.221,0.419
ross,ohio,496308,10100.0,2021-02-12,39141,0.181,0.103,0.101,0.168,0.447
sandusky,ohio,368550,7759.0,2021-02-12,39143,0.139,0.07400000000000001,0.109,0.209,0.469
scioto,ohio,425766,4510.0,2021-02-12,39145,0.121,0.096,0.242,0.156,0.387
seneca,ohio,348570,5161.0,2021-02-12,39147,0.119,0.195,0.243,0.16399999999999998,0.279
shelby,ohio,365768,3033.0,2021-02-12,39149,0.182,0.119,0.21600000000000005,0.28300000000000003,0.2
stark,ohio,2140210,56956.0,2021-02-12,39151,0.065,0.11,0.102,0.198,0.525
summit,ohio,3125623,93978.0,2021-02-12,39153,0.048,0.056,0.125,0.207,0.565
trumbull,ohio,1188511,41164.0,2021-02-12,39155,0.054000000000000006,0.059,0.121,0.23,0.535
tuscarawas,ohio,676543,14954.0,2021-02-12,39157,0.126,0.204,0.116,0.215,0.339
union,ohio,378114,2093.0,2021-02-12,39159,0.175,0.018000000000000002,0.099,0.245,0.463
van wert,ohio,165156,3319.0,2021-02-12,39161,0.069,0.084,0.223,0.412,0.212
vinton,ohio,53872,1345.0,2021-02-12,39163,0.09,0.165,0.218,0.147,0.38
warren,ohio,1753718,17991.0,2021-02-12,39165,0.062,0.044,0.085,0.162,0.647
washington,ohio,299360,7684.0,2021-02-12,39167,0.07200000000000001,0.121,0.142,0.29,0.375
wayne,ohio,643780,24622.0,2021-02-12,39169,0.064,0.08199999999999999,0.14400000000000002,0.245,0.466
williams,ohio,223866,4252.0,2021-02-12,39171,0.035,0.133,0.199,0.208,0.425
wood,ohio,957048,24708.0,2021-02-12,39173,0.029,0.061,0.086,0.252,0.5720000000000001
wyandot,ohio,161873,4681.0,2021-02-12,39175,0.1,0.201,0.138,0.135,0.426
