county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
roberts,south dakota,109464,2746.0,2021-02-12,46109,0.241,0.175,0.16399999999999998,0.094,0.326
sanborn,south dakota,32952,248.0,2021-02-12,46111,0.252,0.095,0.222,0.155,0.276
spink,south dakota,77091,1933.0,2021-02-12,46115,0.232,0.103,0.132,0.173,0.36
stanley,south dakota,30541,140.0,2021-02-12,46117,0.08,0.024,0.104,0.245,0.546
sully,south dakota,12256,259.0,2021-02-12,46119,0.084,0.031,0.128,0.228,0.528
todd,south dakota,125050,2334.0,2021-02-12,46121,0.147,0.031,0.097,0.368,0.35700000000000004
tripp,south dakota,68852,1010.0,2021-02-12,46123,0.142,0.066,0.138,0.311,0.343
turner,south dakota,110803,4808.0,2021-02-12,46125,0.084,0.17600000000000002,0.115,0.251,0.375
union,south dakota,199460,3579.0,2021-02-12,46127,0.08199999999999999,0.177,0.12,0.204,0.418
walworth,south dakota,69266,1409.0,2021-02-12,46129,0.14,0.14400000000000002,0.132,0.265,0.318
yankton,south dakota,264412,2368.0,2021-02-12,46135,0.109,0.205,0.16699999999999998,0.26,0.259
ziebach,south dakota,32081,734.0,2021-02-12,46137,0.105,0.053,0.172,0.235,0.434
