county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
mitchell,kansas,39619,0.0,2021-02-12,20123,0.173,0.116,0.14400000000000002,0.18,0.388
montgomery,kansas,237943,1413.0,2021-02-12,20125,0.16399999999999998,0.132,0.102,0.195,0.407
morris,kansas,38601,593.0,2021-02-12,20127,0.11,0.094,0.14800000000000002,0.244,0.404
morton,kansas,21193,953.0,2021-02-12,20129,0.12,0.113,0.14400000000000002,0.218,0.405
nemaha,kansas,133663,3612.0,2021-02-12,20131,0.035,0.094,0.203,0.236,0.4320000000000001
neosho,kansas,124134,906.0,2021-02-12,20133,0.133,0.204,0.12,0.127,0.416
ness,kansas,36765,1742.0,2021-02-12,20135,0.15,0.083,0.199,0.198,0.371
norton,kansas,127161,2658.0,2021-02-12,20137,0.161,0.163,0.177,0.225,0.275
osage,kansas,85285,770.0,2021-02-12,20139,0.018000000000000002,0.09,0.08800000000000001,0.24,0.564
osborne,kansas,17877,0.0,2021-02-12,20141,0.174,0.233,0.163,0.136,0.293
ottawa,kansas,43662,0.0,2021-02-12,20143,0.131,0.117,0.16399999999999998,0.191,0.396
pawnee,kansas,113461,447.0,2021-02-12,20145,0.053,0.096,0.13699999999999998,0.217,0.4970000000000001
phillips,kansas,63810,2226.0,2021-02-12,20147,0.15,0.244,0.126,0.19,0.29
pottawatomie,kansas,129505,499.0,2021-02-12,20149,0.012,0.057,0.145,0.236,0.55
pratt,kansas,69867,1479.0,2021-02-12,20151,0.02,0.183,0.101,0.309,0.387
rawlins,kansas,33174,456.0,2021-02-12,20153,0.128,0.174,0.209,0.22,0.268
reno,kansas,738634,8739.0,2021-02-12,20155,0.135,0.077,0.14300000000000002,0.191,0.454
republic,kansas,53725,902.0,2021-02-12,20157,0.183,0.073,0.076,0.295,0.373
rice,kansas,76359,169.0,2021-02-12,20159,0.153,0.086,0.11,0.241,0.41
riley,kansas,604734,2960.0,2021-02-12,20161,0.03,0.05,0.124,0.261,0.535
rooks,kansas,53116,1068.0,2021-02-12,20163,0.179,0.22,0.218,0.123,0.26
rush,kansas,36040,0.0,2021-02-12,20165,0.11,0.122,0.182,0.183,0.403
russell,kansas,73083,1790.0,2021-02-12,20167,0.16,0.174,0.174,0.157,0.335
saline,kansas,459749,6619.0,2021-02-12,20169,0.126,0.133,0.175,0.209,0.35700000000000004
scott,kansas,63074,1106.0,2021-02-12,20171,0.197,0.09,0.19,0.21,0.313
sedgwick,kansas,4588585,35641.0,2021-02-12,20173,0.06,0.055,0.126,0.26,0.499
seward,kansas,571608,2813.0,2021-02-12,20175,0.138,0.14,0.092,0.226,0.403
shawnee,kansas,1378309,24405.0,2021-02-12,20177,0.009000000000000001,0.078,0.095,0.184,0.633
sheridan,kansas,40773,0.0,2021-02-12,20179,0.231,0.112,0.236,0.154,0.267
sherman,kansas,57233,762.0,2021-02-12,20181,0.1,0.27,0.159,0.24,0.231
smith,kansas,20286,118.0,2021-02-12,20183,0.142,0.257,0.08800000000000001,0.195,0.319
stafford,kansas,30198,665.0,2021-02-12,20185,0.041,0.125,0.109,0.252,0.472
stanton,kansas,22117,360.0,2021-02-12,20187,0.127,0.098,0.172,0.21600000000000005,0.388
stevens,kansas,63247,511.0,2021-02-12,20189,0.122,0.132,0.112,0.225,0.408
sumner,kansas,144996,2003.0,2021-02-12,20191,0.104,0.039,0.115,0.298,0.444
thomas,kansas,99231,726.0,2021-02-12,20193,0.188,0.157,0.208,0.184,0.263
trego,kansas,32689,495.0,2021-02-12,20195,0.203,0.115,0.256,0.13699999999999998,0.29100000000000004
wabaunsee,kansas,50756,653.0,2021-02-12,20197,0.011,0.077,0.12,0.201,0.591
wallace,kansas,16837,0.0,2021-02-12,20199,0.128,0.21,0.154,0.246,0.262
washington,kansas,39463,650.0,2021-02-12,20201,0.14800000000000002,0.075,0.111,0.234,0.4320000000000001
wichita,kansas,18046,0.0,2021-02-12,20203,0.173,0.112,0.184,0.219,0.313
wilson,kansas,61591,779.0,2021-02-12,20205,0.125,0.14800000000000002,0.145,0.184,0.398
woodson,kansas,14034,0.0,2021-02-12,20207,0.092,0.175,0.171,0.247,0.314
wyandotte,kansas,2293994,40023.0,2021-02-12,20209,0.025,0.056,0.076,0.17800000000000002,0.665
