county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
isle of wight,virginia,229049,5175.0,2021-02-12,51093,0.039,0.055,0.059,0.277,0.569
james city,virginia,305576,6349.0,2021-02-12,51095,0.006,0.008,0.005,0.231,0.75
king and queen,virginia,24603,402.0,2021-02-12,51097,0.006999999999999999,0.041,0.149,0.191,0.612
king george,virginia,100137,1629.0,2021-02-12,51099,0.151,0.044,0.086,0.053,0.6659999999999999
king william,virginia,62626,769.0,2021-02-12,51101,0.012,0.07200000000000001,0.201,0.16899999999999998,0.546
lancaster,virginia,48124,238.0,2021-02-12,51103,0.001,0.022,0.121,0.17800000000000002,0.6779999999999999
lee,virginia,169124,2950.0,2021-02-12,51105,0.107,0.135,0.07200000000000001,0.104,0.5820000000000001
lexington city,virginia,66264,754.0,2021-02-12,51678,0.01,0.146,0.059,0.121,0.6629999999999999
loudoun,virginia,2317807,34262.0,2021-02-12,51107,0.014,0.012,0.038,0.173,0.763
louisa,virginia,128425,1509.0,2021-02-12,51109,0.025,0.045,0.036000000000000004,0.146,0.748
lunenburg,virginia,45668,591.0,2021-02-12,51111,0.068,0.006,0.134,0.14300000000000002,0.649
lynchburg city,virginia,546679,6207.0,2021-02-12,51680,0.07,0.031,0.073,0.222,0.603
madison,virginia,43451,756.0,2021-02-12,51113,0.017,0.097,0.064,0.154,0.6679999999999999
manassas city,virginia,571131,6438.0,2021-02-12,51683,0.033,0.023,0.027000000000000003,0.175,0.742
manassas park city,virginia,176967,2003.0,2021-02-12,51685,0.071,0.025,0.017,0.16699999999999998,0.72
martinsville city,virginia,136344,4120.0,2021-02-12,51690,0.063,0.076,0.134,0.163,0.564
mathews,virginia,35001,297.0,2021-02-12,51115,0.001,0.001,0.049,0.19,0.76
mecklenburg,virginia,214473,9290.0,2021-02-12,51117,0.063,0.022,0.128,0.14,0.648
middlesex,virginia,36874,1833.0,2021-02-12,51119,0.001,0.004,0.103,0.237,0.654
montgomery,virginia,644664,4133.0,2021-02-12,51121,0.056,0.042,0.09,0.171,0.64
nelson,virginia,46979,486.0,2021-02-12,51125,0.011,0.015,0.106,0.16699999999999998,0.701
new kent,virginia,88719,821.0,2021-02-12,51127,0.008,0.035,0.079,0.17,0.708
newport news city,virginia,906937,11316.0,2021-02-12,51700,0.01,0.038,0.035,0.145,0.772
norfolk city,virginia,1428870,17925.0,2021-02-12,51710,0.004,0.03,0.087,0.215,0.664
northampton,virginia,97317,7996.0,2021-02-12,51131,0.001,0.037000000000000005,0.08900000000000001,0.112,0.7609999999999999
northumberland,virginia,56610,1569.0,2021-02-12,51133,0.017,0.038,0.095,0.141,0.71
norton city,virginia,18311,103.0,2021-02-12,51720,0.017,0.056,0.085,0.155,0.687
nottoway,virginia,133960,4156.0,2021-02-12,51135,0.044,0.014,0.099,0.182,0.6609999999999999
orange,virginia,136704,1703.0,2021-02-12,51137,0.033,0.132,0.038,0.153,0.643
page,virginia,161668,7980.0,2021-02-12,51139,0.025,0.052000000000000005,0.237,0.166,0.52
patrick,virginia,98592,4547.0,2021-02-12,51141,0.042,0.098,0.166,0.203,0.491
petersburg city,virginia,247477,6104.0,2021-02-12,51730,0.034,0.033,0.116,0.177,0.64
pittsylvania,virginia,364715,4259.0,2021-02-12,51143,0.106,0.045,0.147,0.135,0.5670000000000001
poquoson city,virginia,41198,559.0,2021-02-12,51735,0.004,0.014,0.073,0.219,0.69
portsmouth city,virginia,728933,14107.0,2021-02-12,51740,0.0,0.019,0.122,0.225,0.634
powhatan,virginia,107506,1165.0,2021-02-12,51145,0.012,0.092,0.07400000000000001,0.162,0.66
prince edward,virginia,185874,3171.0,2021-02-12,51147,0.059,0.009000000000000001,0.138,0.154,0.64
prince george,virginia,269231,1238.0,2021-02-12,51149,0.033,0.033,0.127,0.189,0.619
prince william,virginia,4200256,55915.0,2021-02-12,51153,0.047,0.027000000000000003,0.055,0.11,0.7609999999999999
pulaski,virginia,153585,3176.0,2021-02-12,51155,0.083,0.055,0.166,0.173,0.523
radford city,virginia,197289,690.0,2021-02-12,51750,0.075,0.045,0.11,0.177,0.593
rappahannock,virginia,23209,418.0,2021-02-12,51157,0.023,0.019,0.077,0.16399999999999998,0.7170000000000001
richmond,virginia,136418,1340.0,2021-02-12,51159,0.015,0.07,0.109,0.16699999999999998,0.64
richmond city,virginia,1483512,17965.0,2021-02-12,51760,0.06,0.031,0.092,0.275,0.541
roanoke,virginia,534472,6498.0,2021-02-12,51161,0.065,0.045,0.077,0.205,0.607
roanoke city,virginia,705075,12075.0,2021-02-12,51770,0.07,0.05,0.08800000000000001,0.212,0.58
rockbridge,virginia,71619,1161.0,2021-02-12,51163,0.015,0.112,0.068,0.13,0.675
rockingham,virginia,552855,7547.0,2021-02-12,51165,0.034,0.062,0.139,0.212,0.5529999999999999
russell,virginia,160137,1994.0,2021-02-12,51167,0.08199999999999999,0.13699999999999998,0.212,0.24,0.329
salem city,virginia,152628,3225.0,2021-02-12,51775,0.064,0.039,0.068,0.199,0.63
scott,virginia,129882,3387.0,2021-02-12,51169,0.07400000000000001,0.124,0.121,0.157,0.523
shenandoah,virginia,340535,14807.0,2021-02-12,51171,0.023,0.039,0.136,0.28800000000000003,0.514
smyth,virginia,204819,6277.0,2021-02-12,51173,0.087,0.079,0.237,0.182,0.415
southampton,virginia,197517,6701.0,2021-02-12,51175,0.019,0.013,0.063,0.21600000000000005,0.69
spotsylvania,virginia,732609,12395.0,2021-02-12,51177,0.05,0.019,0.03,0.115,0.785
stafford,virginia,770302,4810.0,2021-02-12,51179,0.045,0.035,0.097,0.095,0.728
staunton city,virginia,170492,2890.0,2021-02-12,51790,0.027000000000000003,0.039,0.057,0.158,0.718
suffolk city,virginia,613109,18656.0,2021-02-12,51800,0.006999999999999999,0.048,0.171,0.208,0.565
surry,virginia,34194,905.0,2021-02-12,51181,0.006,0.021,0.003,0.249,0.721
sussex,virginia,134378,2682.0,2021-02-12,51183,0.012,0.012,0.06,0.218,0.698
tazewell,virginia,224482,1880.0,2021-02-12,51185,0.062,0.104,0.264,0.16,0.41
virginia beach city,virginia,2428239,25390.0,2021-02-12,51810,0.017,0.041,0.062,0.202,0.6779999999999999
warren,virginia,192962,4460.0,2021-02-12,51187,0.027000000000000003,0.017,0.08800000000000001,0.2,0.669
washington,virginia,333584,6685.0,2021-02-12,51191,0.123,0.099,0.14400000000000002,0.266,0.368
waynesboro city,virginia,145779,1598.0,2021-02-12,51820,0.027000000000000003,0.028,0.049,0.18600000000000005,0.71
westmoreland,virginia,101640,1425.0,2021-02-12,51193,0.079,0.036000000000000004,0.127,0.127,0.631
williamsburg city,virginia,57617,1943.0,2021-02-12,51830,0.005,0.009000000000000001,0.001,0.249,0.737
winchester city,virginia,223189,1708.0,2021-02-12,51840,0.025,0.056,0.032,0.277,0.611
wise,virginia,225312,6397.0,2021-02-12,51195,0.025,0.075,0.099,0.158,0.643
wythe,virginia,141508,2649.0,2021-02-12,51197,0.096,0.075,0.172,0.21,0.447
york,virginia,212358,2109.0,2021-02-12,51199,0.006,0.021,0.024,0.162,0.7859999999999999
