county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
robeson,north carolina,1487921,23091.0,2021-02-12,37155,0.062,0.031,0.116,0.165,0.626
rockingham,north carolina,562715,4232.0,2021-02-12,37157,0.125,0.094,0.124,0.111,0.546
rowan,north carolina,1276782,29526.0,2021-02-12,37159,0.086,0.065,0.131,0.175,0.542
rutherford,north carolina,547582,16022.0,2021-02-12,37161,0.045,0.17,0.098,0.156,0.532
sampson,north carolina,729158,8464.0,2021-02-12,37163,0.006,0.005,0.084,0.197,0.708
scotland,north carolina,350994,6369.0,2021-02-12,37165,0.13699999999999998,0.029,0.17800000000000002,0.199,0.458
stanly,north carolina,619983,13354.0,2021-02-12,37167,0.029,0.083,0.097,0.217,0.574
stokes,north carolina,247335,3643.0,2021-02-12,37169,0.015,0.034,0.116,0.247,0.588
surry,north carolina,585091,9218.0,2021-02-12,37171,0.019,0.041,0.1,0.382,0.458
swain,north carolina,85907,1106.0,2021-02-12,37173,0.079,0.061,0.086,0.247,0.528
transylvania,north carolina,126624,1740.0,2021-02-12,37175,0.025,0.013,0.047,0.224,0.691
tyrrell,north carolina,31213,631.0,2021-02-12,37177,0.054000000000000006,0.016,0.103,0.301,0.527
union,north carolina,1749217,17826.0,2021-02-12,37179,0.06,0.045,0.067,0.213,0.615
vance,north carolina,389157,13220.0,2021-02-12,37181,0.042,0.031,0.13699999999999998,0.159,0.631
wake,north carolina,6449510,61431.0,2021-02-12,37183,0.015,0.02,0.07,0.168,0.727
warren,north carolina,143811,1919.0,2021-02-12,37185,0.027000000000000003,0.024,0.105,0.158,0.6859999999999999
washington,north carolina,71908,2260.0,2021-02-12,37187,0.113,0.053,0.057,0.301,0.476
watauga,north carolina,330009,1602.0,2021-02-12,37189,0.062,0.01,0.07200000000000001,0.363,0.493
wayne,north carolina,1179846,22311.0,2021-02-12,37191,0.017,0.018000000000000002,0.09,0.132,0.7440000000000001
wilkes,north carolina,539629,9923.0,2021-02-12,37193,0.046,0.071,0.16399999999999998,0.208,0.511
wilson,north carolina,803876,16336.0,2021-02-12,37195,0.013,0.067,0.081,0.248,0.59
yadkin,north carolina,320835,3527.0,2021-02-12,37197,0.073,0.027000000000000003,0.08,0.199,0.621
yancey,north carolina,109409,775.0,2021-02-12,37199,0.028,0.019,0.063,0.224,0.665
