county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
montgomery,indiana,317900,8081.0,2021-02-12,18107,0.07,0.116,0.168,0.156,0.49
morgan,indiana,481771,14052.0,2021-02-12,18109,0.06,0.131,0.136,0.188,0.485
newton,indiana,99305,4155.0,2021-02-12,18111,0.102,0.153,0.092,0.338,0.316
noble,indiana,484869,11042.0,2021-02-12,18113,0.057,0.11,0.135,0.197,0.5
ohio,indiana,45344,1404.0,2021-02-12,18115,0.06,0.078,0.18,0.223,0.459
orange,indiana,153308,8125.0,2021-02-12,18117,0.096,0.086,0.073,0.315,0.43
owen,indiana,134847,2804.0,2021-02-12,18119,0.094,0.038,0.087,0.282,0.5
parke,indiana,114764,974.0,2021-02-12,18121,0.116,0.111,0.174,0.195,0.405
perry,indiana,150201,4401.0,2021-02-12,18123,0.01,0.109,0.087,0.252,0.542
pike,indiana,102559,2863.0,2021-02-12,18125,0.052000000000000005,0.08900000000000001,0.163,0.2,0.495
porter,indiana,1422236,21498.0,2021-02-12,18127,0.05,0.1,0.108,0.231,0.512
posey,indiana,219453,2462.0,2021-02-12,18129,0.132,0.056,0.115,0.226,0.472
pulaski,indiana,87436,2873.0,2021-02-12,18131,0.135,0.219,0.171,0.253,0.223
putnam,indiana,281438,5601.0,2021-02-12,18133,0.075,0.162,0.204,0.194,0.366
randolph,indiana,204939,4474.0,2021-02-12,18135,0.128,0.13,0.228,0.179,0.336
ripley,indiana,261974,4863.0,2021-02-12,18137,0.054000000000000006,0.07400000000000001,0.15,0.294,0.429
rush,indiana,136311,1921.0,2021-02-12,18139,0.133,0.118,0.063,0.279,0.408
scott,indiana,220087,5152.0,2021-02-12,18143,0.036000000000000004,0.073,0.168,0.263,0.46
shelby,indiana,544002,14340.0,2021-02-12,18145,0.16,0.057,0.177,0.193,0.413
spencer,indiana,163539,1870.0,2021-02-12,18147,0.017,0.134,0.104,0.21600000000000005,0.529
st. joseph,indiana,2990325,50177.0,2021-02-12,18141,0.031,0.04,0.102,0.228,0.598
starke,indiana,169665,4729.0,2021-02-12,18149,0.177,0.151,0.08800000000000001,0.219,0.365
steuben,indiana,278880,3582.0,2021-02-12,18151,0.04,0.08900000000000001,0.17,0.16899999999999998,0.532
sullivan,indiana,179664,3399.0,2021-02-12,18153,0.127,0.071,0.077,0.207,0.517
switzerland,indiana,55050,447.0,2021-02-12,18155,0.08900000000000001,0.125,0.209,0.234,0.344
tippecanoe,indiana,1616052,10332.0,2021-02-12,18157,0.093,0.083,0.102,0.204,0.518
tipton,indiana,120264,5616.0,2021-02-12,18159,0.033,0.08199999999999999,0.08900000000000001,0.444,0.35200000000000004
union,indiana,59229,327.0,2021-02-12,18161,0.095,0.053,0.106,0.17800000000000002,0.569
vanderburgh,indiana,1845496,22705.0,2021-02-12,18163,0.07,0.039,0.115,0.234,0.542
vermillion,indiana,121143,2238.0,2021-02-12,18165,0.113,0.105,0.134,0.223,0.426
vigo,indiana,1018562,17381.0,2021-02-12,18167,0.118,0.064,0.102,0.25,0.466
wabash,indiana,269104,4589.0,2021-02-12,18169,0.07,0.11,0.237,0.202,0.381
warren,indiana,52655,862.0,2021-02-12,18171,0.079,0.115,0.092,0.223,0.4920000000000001
warrick,indiana,629331,16015.0,2021-02-12,18173,0.045,0.038,0.117,0.252,0.5479999999999999
washington,indiana,161021,1618.0,2021-02-12,18175,0.097,0.07400000000000001,0.062,0.35600000000000004,0.411
wayne,indiana,640372,14449.0,2021-02-12,18177,0.162,0.09,0.138,0.261,0.348
wells,indiana,213970,4871.0,2021-02-12,18179,0.205,0.05,0.077,0.337,0.332
white,indiana,270536,5080.0,2021-02-12,18181,0.056,0.177,0.194,0.189,0.384
whitley,indiana,255773,2859.0,2021-02-12,18183,0.061,0.18600000000000005,0.132,0.16,0.46
